index,image_file,llava_filtered_output
2794,data/images/quantifier/test_2794.png,"['all', 'none', 'almost all', 'almost all', 'few', 'most', 'few', 'some', 'few', 'many', 'most', 'some', 'most', 'some', 'almost all', 'some', 'many', 'almost none', 'most', 'all', 'many', 'all', 'almost all', 'some', 'few', 'almost all', 'none', 'many', 'some', 'some', 'most', 'some', 'many', 'many', 'some', 'none', 'many', 'almost all', 'all', 'most']"
2795,data/images/quantifier/test_2795.png,"['all', 'few', 'many', 'some', 'many', 'none', 'some', 'the smaller part', 'all', 'many', 'few', 'few', 'most', 'some', 'all', 'the smaller part', 'almost none', 'few', 'almost all', 'all', 'some', 'some', 'most', 'few', 'all', 'many', 'almost none', 'few', 'many', 'all', 'all', 'some', 'all', 'many', 'almost all', 'some', 'most', 'many', 'some', 'all']"
2802,data/images/quantifier/test_2802.png,"['few', 'many', 'some', 'some', 'most', 'some', 'many', 'some', 'some', 'many', 'all', 'some', 'the smaller part', 'many', 'all', 'many', 'almost all', 'some', 'the smaller part', 'most', 'the smaller part', 'almost all', 'none', 'all', 'some', 'almost all', 'most', 'some', 'many', 'some', 'many', 'none', 'few', 'most', 'many', 'few', 'almost none', 'almost all', 'some', 'almost all']"
2804,data/images/quantifier/test_2804.png,"['few', 'many', 'some', 'many', 'most', 'almost all', 'all', 'almost all', 'almost all', 'many', 'none', 'almost none', 'many', 'many', 'some', 'almost all', 'some', 'few', 'some', 'the smaller part', 'all', 'some', 'some', 'all', 'all', 'some', 'most', 'most', 'many', 'most', 'none', 'the smaller part', 'few', 'some', 'almost all', 'some', 'almost all', 'some', 'some', 'some']"
2806,data/images/quantifier/test_2806.png,"['many', 'most', 'few', 'some', 'most', 'most', 'the smaller part', 'some', 'none', 'none', 'none', 'almost none', 'some', 'all', 'few', 'almost all', 'many', 'none', 'some', 'most', 'some', 'most', 'many', 'all', 'many', 'many', 'few', 'few', 'all', 'all', 'some', 'many', 'some', 'few', 'some', 'most', 'some', 'the smaller part', 'some', 'some']"
2812,data/images/quantifier/test_2812.png,"['some', 'almost all', 'almost none', 'some', 'some', 'almost all', 'some', 'some', 'all', 'none', 'many', 'few', 'the smaller part', 'some', 'all', 'almost all', 'some', 'all', 'none', 'all', 'almost none', 'most', 'none', 'many', 'few', 'few', 'many', 'most', 'most', 'many', 'many', 'few', 'some', 'some', 'the smaller part', 'many', 'many', 'all', 'some', 'some']"
2815,data/images/quantifier/test_2815.png,"['almost all', 'some', 'few', 'all', 'few', 'all', 'few', 'all', 'almost all', 'all', 'almost all', 'few', 'most', 'most', 'some', 'some', 'most', 'some', 'some', 'some', 'all', 'almost none', 'all', 'some', 'almost all', 'few', 'few', 'most', 'many', 'some', 'some', 'most', 'some', 'few', 'some', 'some', 'some', 'many', 'some', 'almost none']"
2824,data/images/quantifier/test_2824.png,"['all', 'many', 'all', 'most', 'few', 'some', 'most', 'almost all', 'none', 'all', 'almost all', 'some', 'some', 'some', 'almost all', 'all', 'few', 'some', 'all', 'almost all', 'most', 'many', 'almost all', 'almost none', 'many', 'some', 'many', 'few', 'the smaller part', 'some', 'most', 'all', 'most', 'all', 'some', 'some', 'few', 'almost none', 'almost all', 'all']"
2829,data/images/quantifier/test_2829.png,"['few', 'many', 'almost none', 'the smaller part', 'some', 'the smaller part', 'almost all', 'few', 'the smaller part', 'none', 'all', 'some', 'the smaller part', 'many', 'some', 'almost all', 'some', 'few', 'almost none', 'some', 'many', 'all', 'all', 'almost all', 'almost none', 'many', 'all', 'all', 'most', 'some', 'some', 'few', 'many', 'all', 'many', 'most', 'almost all', 'almost all', 'few', 'most']"
2830,data/images/quantifier/test_2830.png,"['all', 'few', 'many', 'none', 'all', 'many', 'all', 'many', 'the smaller part', 'few', 'some', 'many', 'some', 'few', 'few', 'almost all', 'some', 'few', 'most', 'all', 'almost all', 'some', 'almost none', 'some', 'all', 'the smaller part', 'almost none', 'many', 'some', 'few', 'some', 'the smaller part', 'the smaller part', 'none', 'the smaller part', 'some', 'some', 'few', 'almost none', 'few']"
2832,data/images/quantifier/test_2832.png,"['almost all', 'few', 'most', 'most', 'most', 'many', 'all', 'many', 'some', 'almost all', 'many', 'all', 'many', 'none', 'many', 'few', 'many', 'the smaller part', 'few', 'almost all', 'the smaller part', 'almost all', 'none', 'many', 'almost all', 'most', 'many', 'all', 'all', 'almost all', 'many', 'many', 'many', 'all', 'some', 'some', 'few', 'none', 'some', 'none']"
2833,data/images/quantifier/test_2833.png,"['many', 'some', 'some', 'the smaller part', 'few', 'many', 'all', 'some', 'almost all', 'most', 'many', 'some', 'many', 'all', 'none', 'most', 'the smaller part', 'some', 'almost all', 'most', 'almost all', 'some', 'the smaller part', 'most', 'almost all', 'most', 'almost all', 'few', 'almost all', 'some', 'many', 'some', 'all', 'many', 'most', 'some', 'the smaller part', 'many', 'some', 'almost none']"
2834,data/images/quantifier/test_2834.png,"['most', 'some', 'none', 'some', 'few', 'the smaller part', 'some', 'most', 'many', 'none', 'many', 'almost none', 'many', 'none', 'almost all', 'almost all', 'most', 'all', 'some', 'some', 'few', 'some', 'most', 'all', 'almost none', 'some', 'the smaller part', 'few', 'many', 'many', 'almost none', 'some', 'almost none', 'many', 'almost all', 'some', 'some', 'almost all', 'almost all', 'almost none']"
2837,data/images/quantifier/test_2837.png,"['almost all', 'few', 'few', 'many', 'many', 'few', 'almost none', 'none', 'none', 'most', 'many', 'some', 'none', 'almost all', 'the smaller part', 'some', 'many', 'some', 'none', 'most', 'almost none', 'many', 'almost none', 'few', 'many', 'some', 'none', 'all', 'many', 'some', 'some', 'some', 'some', 'some', 'many', 'some', 'almost all', 'some', 'all', 'some']"
2842,data/images/quantifier/test_2842.png,"['few', 'many', 'almost all', 'many', 'some', 'almost all', 'many', 'few', 'most', 'some', 'few', 'many', 'all', 'some', 'almost all', 'none', 'few', 'all', 'few', 'almost all', 'some', 'few', 'many', 'almost none', 'some', 'all', 'some', 'the smaller part', 'the smaller part', 'some', 'the smaller part', 'some', 'almost none', 'all', 'some', 'few', 'almost none', 'almost all', 'some', 'almost none']"
2843,data/images/quantifier/test_2843.png,"['none', 'few', 'many', 'almost none', 'few', 'some', 'all', 'all', 'almost all', 'some', 'many', 'some', 'none', 'few', 'few', 'almost all', 'some', 'all', 'many', 'the smaller part', 'many', 'few', 'almost none', 'few', 'some', 'almost none', 'most', 'some', 'some', 'many', 'none', 'some', 'few', 'many', 'some', 'most', 'some', 'many', 'none', 'few']"
2847,data/images/quantifier/test_2847.png,"['many', 'many', 'almost none', 'some', 'most', 'almost all', 'few', 'some', 'none', 'some', 'the smaller part', 'many', 'almost none', 'many', 'none', 'many', 'many', 'almost all', 'some', 'some', 'most', 'most', 'almost all', 'many', 'the smaller part', 'most', 'most', 'few', 'some', 'almost none', 'few', 'many', 'many', 'none', 'few', 'many', 'the smaller part', 'none', 'almost none', 'few']"
2859,data/images/quantifier/test_2859.png,"['most', 'some', 'almost all', 'most', 'few', 'most', 'almost all', 'many', 'many', 'all', 'some', 'most', 'some', 'the smaller part', 'some', 'some', 'all', 'many', 'few', 'the smaller part', 'some', 'the smaller part', 'some', 'almost all', 'some', 'almost none', 'some', 'few', 'the smaller part', 'few', 'almost all', 'some', 'almost none', 'few', 'many', 'few', 'the smaller part', 'few', 'the smaller part', 'few']"
2860,data/images/quantifier/test_2860.png,"['many', 'none', 'some', 'some', 'some', 'many', 'many', 'many', 'some', 'none', 'many', 'many', 'most', 'few', 'few', 'almost none', 'many', 'some', 'most', 'some', 'some', 'almost none', 'almost all', 'all', 'almost all', 'many', 'most', 'all', 'all', 'almost all', 'few', 'some', 'most', 'most', 'few', 'few', 'almost none', 'some', 'some', 'the smaller part']"
2864,data/images/quantifier/test_2864.png,"['many', 'some', 'some', 'few', 'many', 'many', 'many', 'few', 'many', 'almost none', 'some', 'none', 'many', 'almost none', 'many', 'all', 'few', 'all', 'all', 'almost all', 'some', 'some', 'few', 'most', 'few', 'some', 'almost all', 'many', 'all', 'many', 'most', 'few', 'some', 'few', 'most', 'almost none', 'all', 'some', 'the smaller part', 'some']"
2871,data/images/quantifier/test_2871.png,"['some', 'none', 'many', 'some', 'many', 'the smaller part', 'almost none', 'the smaller part', 'some', 'almost all', 'some', 'almost all', 'almost all', 'almost all', 'almost all', 'few', 'many', 'some', 'most', 'some', 'some', 'some', 'most', 'the smaller part', 'all', 'most', 'few', 'none', 'many', 'some', 'some', 'the smaller part', 'none', 'some', 'almost none', 'many', 'almost all', 'all', 'almost none', 'almost all']"
2874,data/images/quantifier/test_2874.png,"['almost none', 'many', 'all', 'almost all', 'some', 'almost none', 'few', 'almost all', 'none', 'almost none', 'some', 'many', 'almost none', 'almost all', 'some', 'all', 'some', 'many', 'almost all', 'many', 'all', 'most', 'few', 'many', 'none', 'almost none', 'some', 'none', 'many', 'many', 'the smaller part', 'some', 'the smaller part', 'almost none', 'few', 'many', 'few', 'some', 'few', 'almost all']"
2878,data/images/quantifier/test_2878.png,"['few', 'the smaller part', 'most', 'almost none', 'many', 'many', 'many', 'almost all', 'most', 'some', 'the smaller part', 'some', 'none', 'some', 'few', 'many', 'most', 'none', 'some', 'some', 'few', 'many', 'all', 'all', 'few', 'few', 'all', 'many', 'none', 'few', 'the smaller part', 'many', 'some', 'most', 'some', 'all', 'almost all', 'few', 'many', 'some']"
2879,data/images/quantifier/test_2879.png,"['none', 'few', 'some', 'the smaller part', 'few', 'some', 'none', 'almost none', 'some', 'almost all', 'the smaller part', 'some', 'few', 'some', 'all', 'most', 'some', 'few', 'some', 'most', 'some', 'none', 'some', 'all', 'some', 'none', 'none', 'almost all', 'almost none', 'many', 'some', 'all', 'few', 'all', 'most', 'few', 'most', 'all', 'almost all', 'the smaller part']"
2884,data/images/quantifier/test_2884.png,"['some', 'all', 'few', 'few', 'all', 'some', 'almost all', 'some', 'few', 'the smaller part', 'almost none', 'few', 'many', 'none', 'few', 'almost none', 'some', 'most', 'many', 'some', 'all', 'some', 'some', 'most', 'many', 'many', 'some', 'all', 'some', 'many', 'many', 'most', 'none', 'almost none', 'some', 'most', 'many', 'almost none', 'some', 'some']"
2891,data/images/quantifier/test_2891.png,"['some', 'most', 'all', 'few', 'almost none', 'none', 'all', 'all', 'few', 'almost none', 'some', 'most', 'most', 'few', 'few', 'all', 'the smaller part', 'some', 'almost all', 'some', 'few', 'the smaller part', 'some', 'many', 'some', 'many', 'some', 'the smaller part', 'many', 'few', 'many', 'all', 'many', 'few', 'many', 'most', 'the smaller part', 'all', 'some', 'some']"
2898,data/images/quantifier/test_2898.png,"['many', 'many', 'many', 'most', 'most', 'some', 'the smaller part', 'some', 'many', 'almost none', 'almost none', 'most', 'many', 'all', 'many', 'most', 'many', 'few', 'some', 'some', 'none', 'some', 'some', 'almost all', 'almost all', 'some', 'few', 'almost none', 'some', 'almost none', 'some', 'some', 'many', 'almost all', 'some', 'none', 'some', 'almost all', 'some', 'some']"
2903,data/images/quantifier/test_2903.png,"['almost none', 'some', 'none', 'all', 'none', 'some', 'some', 'few', 'some', 'many', 'some', 'all', 'all', 'most', 'most', 'some', 'almost none', 'none', 'some', 'some', 'many', 'some', 'few', 'few', 'all', 'almost all', 'some', 'almost all', 'some', 'all', 'some', 'most', 'many', 'most', 'most', 'the smaller part', 'many', 'almost all', 'many', 'some']"
2908,data/images/quantifier/test_2908.png,"['none', 'most', 'almost all', 'all', 'few', 'some', 'many', 'few', 'few', 'many', 'almost all', 'few', 'almost all', 'all', 'few', 'all', 'the smaller part', 'all', 'many', 'some', 'some', 'most', 'none', 'almost all', 'some', 'most', 'all', 'the smaller part', 'almost all', 'some', 'most', 'most', 'some', 'few', 'few', 'most', 'all', 'most', 'some', 'some']"
2914,data/images/quantifier/test_2914.png,"['none', 'almost all', 'none', 'few', 'some', 'most', 'the smaller part', 'most', 'almost all', 'the smaller part', 'the smaller part', 'most', 'none', 'some', 'some', 'the smaller part', 'all', 'almost none', 'some', 'few', 'many', 'almost none', 'some', 'all', 'some', 'all', 'most', 'some', 'most', 'most', 'some', 'some', 'many', 'few', 'some', 'few', 'some', 'some', 'few', 'some']"
2919,data/images/quantifier/test_2919.png,"['some', 'some', 'some', 'almost none', 'many', 'the smaller part', 'some', 'none', 'some', 'most', 'some', 'few', 'almost all', 'some', 'some', 'the smaller part', 'few', 'all', 'none', 'the smaller part', 'none', 'most', 'most', 'almost none', 'some', 'all', 'almost all', 'some', 'few', 'many', 'almost none', 'almost none', 'some', 'most', 'some', 'some', 'many', 'all', 'few', 'almost none']"
2924,data/images/quantifier/test_2924.png,"['some', 'all', 'none', 'many', 'all', 'some', 'almost all', 'some', 'some', 'most', 'few', 'almost none', 'almost none', 'few', 'many', 'almost all', 'almost all', 'many', 'all', 'most', 'many', 'some', 'many', 'the smaller part', 'almost none', 'the smaller part', 'almost all', 'some', 'few', 'almost none', 'some', 'some', 'almost all', 'all', 'some', 'the smaller part', 'some', 'many', 'the smaller part', 'some']"
2925,data/images/quantifier/test_2925.png,"['none', 'all', 'many', 'all', 'almost none', 'some', 'some', 'some', 'all', 'all', 'none', 'all', 'some', 'all', 'some', 'few', 'some', 'few', 'almost all', 'none', 'some', 'few', 'many', 'many', 'some', 'some', 'some', 'some', 'many', 'all', 'almost none', 'none', 'most', 'almost all', 'some', 'all', 'many', 'few', 'the smaller part', 'many']"
2928,data/images/quantifier/test_2928.png,"['many', 'few', 'most', 'many', 'few', 'almost all', 'all', 'some', 'almost all', 'almost none', 'many', 'many', 'the smaller part', 'almost all', 'almost all', 'the smaller part', 'almost all', 'many', 'all', 'most', 'many', 'none', 'almost none', 'few', 'many', 'few', 'almost all', 'many', 'many', 'many', 'many', 'almost none', 'all', 'all', 'almost none', 'almost none', 'some', 'all', 'almost none', 'some']"
2929,data/images/quantifier/test_2929.png,"['the smaller part', 'almost all', 'none', 'almost all', 'few', 'many', 'most', 'none', 'some', 'many', 'few', 'many', 'few', 'some', 'few', 'almost all', 'some', 'the smaller part', 'none', 'all', 'all', 'all', 'almost all', 'most', 'none', 'some', 'some', 'the smaller part', 'most', 'most', 'some', 'none', 'the smaller part', 'some', 'all', 'most', 'some', 'few', 'almost none', 'all']"
2930,data/images/quantifier/test_2930.png,"['some', 'all', 'some', 'most', 'many', 'many', 'almost all', 'all', 'some', 'almost none', 'few', 'some', 'most', 'most', 'almost all', 'the smaller part', 'almost all', 'some', 'many', 'some', 'almost all', 'none', 'few', 'some', 'many', 'all', 'some', 'many', 'all', 'the smaller part', 'some', 'the smaller part', 'few', 'few', 'none', 'most', 'some', 'all', 'all', 'many']"
2932,data/images/quantifier/test_2932.png,"['many', 'some', 'most', 'the smaller part', 'almost none', 'some', 'none', 'almost none', 'few', 'few', 'some', 'all', 'some', 'almost none', 'some', 'almost all', 'few', 'many', 'almost all', 'many', 'some', 'none', 'the smaller part', 'some', 'some', 'few', 'few', 'most', 'almost all', 'none', 'almost none', 'none', 'almost all', 'some', 'some', 'some', 'none', 'some', 'none', 'some']"
2933,data/images/quantifier/test_2933.png,"['all', 'the smaller part', 'none', 'the smaller part', 'many', 'some', 'few', 'most', 'almost all', 'some', 'almost none', 'almost none', 'many', 'some', 'few', 'some', 'almost all', 'almost none', 'all', 'the smaller part', 'almost all', 'the smaller part', 'few', 'some', 'none', 'the smaller part', 'many', 'all', 'few', 'almost all', 'all', 'all', 'almost all', 'almost all', 'some', 'few', 'the smaller part', 'none', 'almost none', 'some']"
