Unnamed: 0,vg_image_id,vg_object_id,link_mn,link_vg,vg_obj_name,vg_domain,vg_synset,vg_same_object,vg_adequacy_mean,vg_inadequacy_type,vg_image_name,vg_cat,clusters,topname,adequacy_mean,inadequacy_type,total_responses,perc_top,H,N,domain,split,same_object,vg_bbox_xywh,mn_bbox_xywh,human_nouns,blip2_extracted_nouns,pearsonr
5498,2338261,2440544,http://manynames.upf.edu//2338261_2440544_vase.png,https://cs.stanford.edu/people/rak248/VG_100K/2338261.jpg,vase,home,vessel.n.03,{},1.0,{'None': 1.0},2338261.jpg,"instrumentality, instrumentation",[{'33': ['vase']}],vase,{'vase': 1.0},{'vase': {'None': 1.0}},33,1.0,0.0,1,home,train,{'vase': {'vase': 1.0}},"[87, 273, 181, 224]","[71, 237, 169, 207]","{'orange': 0.0, 'vase': 0.9166666666666666, 'jug': 0.027777777777777776, 'frame': 0.0, 'leaf': 0.027777777777777776, 'flower': 0.0, 'fall': 0.0, 'flowers': 0.0, 'table': 0.0, 'plant': 0.0, 'leaves': 0.0, 'object': 0.0, 'center': 0.0, 'box': 0.0, 'top': 0.0, 'cadi': 0.027777777777777776, 'pot': 0.0}","{'orange': 0.034482758620689655, 'vase': 0.3103448275862069, 'jug': 0.0, 'frame': 0.034482758620689655, 'leaf': 0.0, 'flower': 0.034482758620689655, 'fall': 0.034482758620689655, 'flowers': 0.2413793103448276, 'table': 0.034482758620689655, 'plant': 0.034482758620689655, 'leaves': 0.034482758620689655, 'object': 0.034482758620689655, 'center': 0.034482758620689655, 'box': 0.06896551724137931, 'top': 0.034482758620689655, 'cadi': 0.0, 'pot': 0.034482758620689655}",0.7562902263408625
20385,2398058,428645,http://manynames.upf.edu//2398058_428645_carpet.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2398058.jpg,carpet,home,furnishing.n.02,{'floor': 1.0},1.0,{'None': 1.0},2398058.jpg,"instrumentality, instrumentation","[{'27': ['floor', 'carpet']}, {'2': ['window']}]",carpet,"{'window': 0.17, 'carpet': 1.0, 'floor': 1.0, 'carpeting': 'NA'}","{'window': {'bounding box': 1.0}, 'carpet': {'None': 1.0}, 'floor': {'None': 1.0}, 'carpeting': 'NA'}",28,0.5357142857142857,1.1779653169582591,3,home,train,"{'window': {'window': 1.0, 'carpet': 0.0, 'floor': 0.0, 'carpeting': 'NA'}, 'carpet': {'window': 0.0, 'carpet': 1.0, 'floor': 1.0, 'carpeting': 'NA'}, 'floor': {'window': 0.0, 'carpet': 1.0, 'floor': 1.0, 'carpeting': 'NA'}, 'carpeting': {'window': 'NA', 'carpet': 'NA', 'floor': 'NA', 'carpeting': 'NA'}}","[0, 302, 364, 198]","[0, 263, 332, 184]","{'people': 0.0, 'object': 0.0, 'cat': 0.02857142857142857, 'bed': 0.0, 'closet': 0.0, 'i': 0.0, 'floor': 0.34285714285714286, 'carpeting': 0.02857142857142857, 'chair': 0.0, 'bedroom': 0.0, 'nightstand': 0.0, 'bad': 0.02857142857142857, 'bed cover': 0.02857142857142857, 'window': 0.05714285714285714, 'carpet': 0.42857142857142855, 'beds': 0.0, 'door': 0.02857142857142857, 'wall': 0.0, 'frame': 0.0, 'twin': 0.0, 'blue': 0.0, 'tile': 0.02857142857142857, 'ranaut': 0.0}","{'people': 0.041666666666666664, 'object': 0.041666666666666664, 'cat': 0.0, 'bed': 0.2916666666666667, 'closet': 0.041666666666666664, 'i': 0.041666666666666664, 'floor': 0.0, 'carpeting': 0.0, 'chair': 0.041666666666666664, 'bedroom': 0.08333333333333333, 'nightstand': 0.041666666666666664, 'bad': 0.0, 'bed cover': 0.0, 'window': 0.0, 'carpet': 0.0, 'beds': 0.041666666666666664, 'door': 0.0, 'wall': 0.041666666666666664, 'frame': 0.125, 'twin': 0.041666666666666664, 'blue': 0.041666666666666664, 'tile': 0.0, 'ranaut': 0.08333333333333333}",-0.28347619573157273
23781,2411680,308311,http://manynames.upf.edu//2411680_308311_cabinet.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2411680.jpg,cabinet,home,furnishing.n.02,"{'door': 0.33, 'dresser': 1.0, 'furniture': 1.0, 'closet': 1.0}",1.0,{'None': 1.0},2411680.jpg,"instrumentality, instrumentation","[{'21': ['dresser', 'closet', 'furniture', 'cabinet']}, {'4': ['door']}, {'2': ['window']}]",cabinet,"{'window': 0.0, 'cabinet': 1.0, 'door': 0.67, 'furniture': 1.0, 'closet': 1.0, 'dresser': 1.0}","{'window': {'bounding box': 0.7, 'visual': 0.3}, 'cabinet': {'None': 1.0}, 'door': {'visual': 0.7, 'None': 0.3}, 'furniture': {'None': 1.0}, 'closet': {'None': 1.0}, 'dresser': {'None': 1.0}}",25,0.6,1.7397218324096135,5,home,train,"{'window': {'window': 1.0, 'cabinet': 0.0, 'door': 0.33, 'furniture': 0.0, 'closet': 0.0, 'dresser': 0.0}, 'cabinet': {'window': 0.0, 'cabinet': 1.0, 'door': 0.33, 'furniture': 1.0, 'closet': 1.0, 'dresser': 1.0}, 'door': {'window': 0.33, 'cabinet': 0.33, 'door': 1.0, 'furniture': 0.33, 'closet': 0.33, 'dresser': 0.33}, 'furniture': {'window': 0.0, 'cabinet': 1.0, 'door': 0.33, 'furniture': 1.0, 'closet': 1.0, 'dresser': 1.0}, 'closet': {'window': 0.0, 'cabinet': 1.0, 'door': 0.33, 'furniture': 1.0, 'closet': 1.0, 'dresser': 1.0}, 'dresser': {'window': 0.0, 'cabinet': 1.0, 'door': 0.33, 'furniture': 1.0, 'closet': 1.0, 'dresser': 1.0}}","[3, 1, 170, 498]","[0, 0, 159, 447]","{'furniture': 0.05555555555555555, 'curtain': 0.0, 'mirror': 0.0, 'hutch': 0.027777777777777776, 'closet': 0.05555555555555555, 'table': 0.027777777777777776, 'tile': 0.027777777777777776, 'flor': 0.027777777777777776, 'co board': 0.027777777777777776, 'window': 0.05555555555555555, 'towels': 0.0, 'bathroom closet': 0.027777777777777776, 'door': 0.1111111111111111, 'cabinet': 0.4166666666666667, 'toilet': 0.0, 'tiles': 0.0, 'sink': 0.0, 'dresser': 0.05555555555555555, 'gray': 0.0, 'pattern': 0.0, 'bathroom': 0.0, 'curtains': 0.0, 'board': 0.027777777777777776, 'shelving': 0.027777777777777776, 'son': 0.0, 'sliding door': 0.027777777777777776}","{'furniture': 0.0, 'curtain': 0.03571428571428571, 'mirror': 0.03571428571428571, 'hutch': 0.0, 'closet': 0.0, 'table': 0.0, 'tile': 0.0, 'flor': 0.0, 'co board': 0.0, 'window': 0.0, 'towels': 0.03571428571428571, 'bathroom closet': 0.0, 'door': 0.03571428571428571, 'cabinet': 0.32142857142857145, 'toilet': 0.14285714285714285, 'tiles': 0.03571428571428571, 'sink': 0.10714285714285714, 'dresser': 0.0, 'gray': 0.03571428571428571, 'pattern': 0.03571428571428571, 'bathroom': 0.10714285714285714, 'curtains': 0.03571428571428571, 'board': 0.0, 'shelving': 0.0, 'son': 0.03571428571428571, 'sliding door': 0.0}",0.7037385477059044
11895,2363487,764710,http://manynames.upf.edu//2363487_764710_rug.png,https://cs.stanford.edu/people/rak248/VG_100K/2363487.jpg,rug,home,furnishing.n.02,{'carpet': 1.0},1.0,{'None': 1.0},2363487.jpg,"instrumentality, instrumentation","[{'28': ['rug', 'carpet']}, {'4': ['couch']}]",rug,"{'couch': 0.17, 'rug': 1.0, 'carpet': 1.0}","{'couch': {'bounding box': 1.0}, 'rug': {'None': 1.0}, 'carpet': {'None': 1.0}}",28,0.8571428571428571,0.5916727785823275,2,home,train,"{'couch': {'couch': 1.0, 'rug': 0.0, 'carpet': 0.0}, 'rug': {'couch': 0.0, 'rug': 1.0, 'carpet': 1.0}, 'carpet': {'couch': 0.0, 'rug': 1.0, 'carpet': 1.0}}","[0, 212, 440, 97]","[0, 246, 532, 123]","{'mat': 0.027777777777777776, 'chair.': 0.0, 'area rug': 0.027777777777777776, 'carpet': 0.1111111111111111, 'pillows': 0.0, 'cushion': 0.0, 'object': 0.0, 'lore': 0.027777777777777776, 'brown': 0.0, 'cat': 0.0, 'it.': 0.0, 'sheet': 0.027777777777777776, 'sofa': 0.0, 'rug': 0.6666666666666666, 'couch': 0.1111111111111111, 'leather': 0.0}","{'mat': 0.0, 'chair.': 0.047619047619047616, 'area rug': 0.0, 'carpet': 0.0, 'pillows': 0.047619047619047616, 'cushion': 0.047619047619047616, 'object': 0.09523809523809523, 'lore': 0.0, 'brown': 0.047619047619047616, 'cat': 0.09523809523809523, 'it.': 0.047619047619047616, 'sheet': 0.0, 'sofa': 0.19047619047619047, 'rug': 0.0, 'couch': 0.14285714285714285, 'leather': 0.23809523809523808}",-0.25696875634823085
3931,2329707,3153564,http://manynames.upf.edu//2329707_3153564_counter.png,https://cs.stanford.edu/people/rak248/VG_100K/2329707.jpg,counter,home,furnishing.n.02,"{'vanity': 1.0, 'countertop': 1.0}",1.0,{'None': 1.0},2329707.jpg,"instrumentality, instrumentation","[{'20': ['countertop', 'vanity', 'counter']}, {'10': ['sink']}]",counter,"{'sink': 0.5, 'counter': 1.0, 'vanity': 1.0, 'countertop': 1.0}","{'sink': {'bounding box': 1.0}, 'counter': {'None': 1.0}, 'vanity': {'None': 1.0}, 'countertop': {'None': 1.0}}",20,0.65,1.236160254373812,3,home,train,"{'sink': {'sink': 1.0, 'counter': 0.0, 'vanity': 0.0, 'countertop': 0.0}, 'counter': {'sink': 0.0, 'counter': 1.0, 'vanity': 1.0, 'countertop': 1.0}, 'vanity': {'sink': 0.0, 'counter': 1.0, 'vanity': 1.0, 'countertop': 1.0}, 'countertop': {'sink': 0.0, 'counter': 1.0, 'vanity': 1.0, 'countertop': 1.0}}","[0, 233, 371, 97]","[0, 271, 450, 123]","{'bowl': 0.0, 'mirror': 0.027777777777777776, 'island': 0.0, 'sinks': 0.0, 'basin': 0.027777777777777776, 'ikea': 0.0, 'soup': 0.0, 'mirrors': 0.0, 'counter': 0.3611111111111111, 'clock': 0.0, 'washstand': 0.027777777777777776, 'sink': 0.2777777777777778, 'wall': 0.0, 'bathroom': 0.0, 'bathtub': 0.027777777777777776, 'kitchen': 0.027777777777777776, 'lateen': 0.027777777777777776, 'countertop': 0.05555555555555555, 'vanity': 0.1388888888888889}","{'bowl': 0.047619047619047616, 'mirror': 0.09523809523809523, 'island': 0.047619047619047616, 'sinks': 0.047619047619047616, 'basin': 0.0, 'ikea': 0.047619047619047616, 'soup': 0.047619047619047616, 'mirrors': 0.14285714285714285, 'counter': 0.0, 'clock': 0.047619047619047616, 'washstand': 0.0, 'sink': 0.19047619047619047, 'wall': 0.09523809523809523, 'bathroom': 0.14285714285714285, 'bathtub': 0.0, 'kitchen': 0.047619047619047616, 'lateen': 0.0, 'countertop': 0.0, 'vanity': 0.0}",0.04117113009564802
25292,2417937,3116969,http://manynames.upf.edu//2417937_3116969_bowl.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2417937.jpg,bowl,home,vessel.n.03,"{'meal': 0.14, 'bent': 0.29, 'container': 1.0, 'plate': 1.0, 'food': 0.14, 'tray': 1.0}",0.93,"{'visual': 0.1, 'None': 0.9}",2417937.jpg,"instrumentality, instrumentation","[{'14': ['plate', 'bowl', 'container', 'tray']}, {'10': ['food', 'meal']}, {'2': ['rice']}, {'4': ['bent']}]",bowl,"{'bent': 0.21, 'food': 0.57, 'bowl': 0.93, 'container': 1.0, 'rice': 0.5, 'tray': 0.93, 'plate': 0.86, 'meal': 0.64, 'dish': 'NA'}","{'bent': {'None': 0.1, 'other': 0.7, 'linguistic': 0.1}, 'food': {'bounding box': 0.6, 'None': 0.4}, 'bowl': {'None': 0.9, 'visual': 0.1}, 'container': {'None': 1.0}, 'rice': {'bounding box': 0.7, 'None': 0.3}, 'tray': {'visual': 0.1, 'None': 0.9}, 'plate': {'visual': 0.3, 'None': 0.7}, 'meal': {'bounding box': 0.4, 'None': 0.6}, 'dish': 'NA'}",15,0.3333333333333333,2.09227186568361,5,home,val,"{'bent': {'bent': 1.0, 'food': 0.14, 'bowl': 0.29, 'container': 0.29, 'rice': 0.0, 'tray': 0.29, 'plate': 0.29, 'meal': 0.14, 'dish': 'NA'}, 'food': {'bent': 0.14, 'food': 1.0, 'bowl': 0.14, 'container': 0.14, 'rice': 0.29, 'tray': 0.14, 'plate': 0.14, 'meal': 1.0, 'dish': 'NA'}, 'bowl': {'bent': 0.29, 'food': 0.14, 'bowl': 1.0, 'container': 1.0, 'rice': 0.0, 'tray': 1.0, 'plate': 1.0, 'meal': 0.14, 'dish': 'NA'}, 'container': {'bent': 0.29, 'food': 0.14, 'bowl': 1.0, 'container': 1.0, 'rice': 0.0, 'tray': 1.0, 'plate': 1.0, 'meal': 0.14, 'dish': 'NA'}, 'rice': {'bent': 0.0, 'food': 0.29, 'bowl': 0.0, 'container': 0.0, 'rice': 1.0, 'tray': 0.0, 'plate': 0.0, 'meal': 0.29, 'dish': 'NA'}, 'tray': {'bent': 0.29, 'food': 0.14, 'bowl': 1.0, 'container': 1.0, 'rice': 0.0, 'tray': 1.0, 'plate': 1.0, 'meal': 0.14, 'dish': 'NA'}, 'plate': {'bent': 0.29, 'food': 0.14, 'bowl': 1.0, 'container': 1.0, 'rice': 0.0, 'tray': 1.0, 'plate': 1.0, 'meal': 0.14, 'dish': 'NA'}, 'meal': {'bent': 0.14, 'food': 1.0, 'bowl': 0.14, 'container': 0.14, 'rice': 0.29, 'tray': 0.14, 'plate': 0.14, 'meal': 1.0, 'dish': 'NA'}, 'dish': {'bent': 'NA', 'food': 'NA', 'bowl': 'NA', 'container': 'NA', 'rice': 'NA', 'tray': 'NA', 'plate': 'NA', 'meal': 'NA', 'dish': 'NA'}}","[176, 59, 162, 238]","[203, 63, 200, 291]","{'bowl': 0.1388888888888889, 'tray': 0.05555555555555555, 'friend': 0.0, 'tupperware': 0.027777777777777776, 'container': 0.1388888888888889, 'bento': 0.0, 'potato': 0.0, 'dish': 0.027777777777777776, 'i': 0.0, 'rice': 0.05555555555555555, 'bent': 0.1111111111111111, 'carrot': 0.0, 'box': 0.0, 'trunk': 0.0, 'lunch': 0.0, 'me.': 0.0, 'ball': 0.0, 'veg rice': 0.027777777777777776, 'lot': 0.0, 'food': 0.2222222222222222, 'food container': 0.027777777777777776, 'meal': 0.05555555555555555, 'bentonite': 0.027777777777777776, 'plate': 0.05555555555555555, 'rice and vegetables': 0.027777777777777776}","{'bowl': 0.0, 'tray': 0.0, 'friend': 0.043478260869565216, 'tupperware': 0.0, 'container': 0.0, 'bento': 0.21739130434782608, 'potato': 0.043478260869565216, 'dish': 0.0, 'i': 0.043478260869565216, 'rice': 0.043478260869565216, 'bent': 0.0, 'carrot': 0.043478260869565216, 'box': 0.2608695652173913, 'trunk': 0.043478260869565216, 'lunch': 0.043478260869565216, 'me.': 0.043478260869565216, 'ball': 0.043478260869565216, 'veg rice': 0.0, 'lot': 0.043478260869565216, 'food': 0.08695652173913043, 'food container': 0.0, 'meal': 0.0, 'bentonite': 0.0, 'plate': 0.0, 'rice and vegetables': 0.0}",-0.20589799029313635
19486,2393769,469797,http://manynames.upf.edu//2393769_469797_table.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2393769.jpg,table,home,furnishing.n.02,{},1.0,{'None': 1.0},2393769.jpg,"instrumentality, instrumentation",[{'33': ['table']}],table,"{'table': 1.0, 'furniture': 'NA'}","{'table': {'None': 1.0}, 'furniture': 'NA'}",34,0.9705882352941176,0.1914332548141933,2,home,train,"{'table': {'table': 1.0, 'furniture': 'NA'}, 'furniture': {'table': 'NA', 'furniture': 'NA'}}","[53, 237, 370, 262]","[40, 205, 338, 241]","{'furniture': 0.027777777777777776, 'glass': 0.027777777777777776, 'book': 0.0, 'eating': 0.0, 'front': 0.0, 'i': 0.0, 'table': 0.9166666666666666, 'phone': 0.0, 'desk': 0.027777777777777776, 'box': 0.0, 'lady': 0.0, 'rectangle': 0.0, 'cellphone': 0.0, 'name': 0.0, 'person': 0.0, 'window': 0.0, 'cell': 0.0, 'husband': 0.0, 'woman': 0.0}","{'furniture': 0.0, 'glass': 0.0, 'book': 0.029411764705882353, 'eating': 0.029411764705882353, 'front': 0.029411764705882353, 'i': 0.029411764705882353, 'table': 0.11764705882352941, 'phone': 0.17647058823529413, 'desk': 0.0, 'box': 0.029411764705882353, 'lady': 0.029411764705882353, 'rectangle': 0.029411764705882353, 'cellphone': 0.058823529411764705, 'name': 0.029411764705882353, 'person': 0.029411764705882353, 'window': 0.029411764705882353, 'cell': 0.14705882352941177, 'husband': 0.029411764705882353, 'woman': 0.17647058823529413}",0.25772559806067713
3922,2329667,2856374,http://manynames.upf.edu//2329667_2856374_woman.png,https://cs.stanford.edu/people/rak248/VG_100K/2329667.jpg,woman,people,woman.n.01,{'chef': 1.0},1.0,{'None': 1.0},2329667.jpg,person,"[{'28': ['woman', 'chef']}, {'2': ['shirt']}]",woman,"{'shirt': 0.5, 'woman': 1.0, 'chef': 1.0}","{'shirt': {'bounding box': 1.0}, 'woman': {'None': 1.0}, 'chef': {'None': 1.0}}",28,0.5714285714285714,0.9852281360342514,2,people,train,"{'shirt': {'shirt': 1.0, 'woman': 0.0, 'chef': 0.0}, 'woman': {'shirt': 0.0, 'woman': 1.0, 'chef': 1.0}, 'chef': {'shirt': 0.0, 'woman': 1.0, 'chef': 1.0}}","[38, 13, 224, 315]","[38, 9, 274, 383]","{'shirt': 0.05714285714285714, 'baker': 0.02857142857142857, 'container': 0.0, 'apron': 0.0, 'box': 0.0, 'lady': 0.02857142857142857, 'pizza': 0.0, 'name': 0.0, 'person': 0.02857142857142857, 'man': 0.02857142857142857, 'paul': 0.0, 'hat': 0.0, 'chef': 0.34285714285714286, 'food': 0.0, 'kitchen': 0.0, 'woman': 0.45714285714285713, 'something': 0.0, 'board': 0.0, 'gloves': 0.02857142857142857, 'cook': 0.0}","{'shirt': 0.03225806451612903, 'baker': 0.0, 'container': 0.03225806451612903, 'apron': 0.03225806451612903, 'box': 0.03225806451612903, 'lady': 0.0, 'pizza': 0.03225806451612903, 'name': 0.03225806451612903, 'person': 0.03225806451612903, 'man': 0.06451612903225806, 'paul': 0.03225806451612903, 'hat': 0.06451612903225806, 'chef': 0.0967741935483871, 'food': 0.03225806451612903, 'kitchen': 0.03225806451612903, 'woman': 0.06451612903225806, 'something': 0.03225806451612903, 'board': 0.03225806451612903, 'gloves': 0.0, 'cook': 0.3225806451612903}",0.10909026861570807
15028,2374747,2484525,http://manynames.upf.edu//2374747_2484525_pitcher.png,https://cs.stanford.edu/people/rak248/VG_100K/2374747.jpg,pitcher,people,athlete.n.01,"{'man': 1.0, 'player': 1.0, 'baseball player': 1.0}",1.0,{'None': 1.0},2374747.jpg,person,"[{'28': ['man', 'pitcher', 'player', 'baseball player']}, {'2': ['cap']}]",pitcher,"{'cap': 0.33, 'pitcher': 1.0, 'man': 1.0, 'baseball player': 1.0, 'player': 1.0}","{'cap': {'bounding box': 1.0}, 'pitcher': {'None': 1.0}, 'man': {'None': 1.0}, 'baseball player': {'None': 1.0}, 'player': {'None': 1.0}}",28,0.3928571428571428,1.8579594642722084,4,people,train,"{'cap': {'cap': 1.0, 'pitcher': 0.0, 'man': 0.0, 'baseball player': 0.0, 'player': 0.0}, 'pitcher': {'cap': 0.0, 'pitcher': 1.0, 'man': 1.0, 'baseball player': 1.0, 'player': 1.0}, 'man': {'cap': 0.0, 'pitcher': 1.0, 'man': 1.0, 'baseball player': 1.0, 'player': 1.0}, 'baseball player': {'cap': 0.0, 'pitcher': 1.0, 'man': 1.0, 'baseball player': 1.0, 'player': 1.0}, 'player': {'cap': 0.0, 'pitcher': 1.0, 'man': 1.0, 'baseball player': 1.0, 'player': 1.0}}","[74, 70, 221, 406]","[59, 56, 205, 370]","{'giants': 0.0, 'cap': 0.05555555555555555, 'baseball pitcher': 0.027777777777777776, 'shirt': 0.027777777777777776, 'ball': 0.0, 'man': 0.25, 'jersey': 0.027777777777777776, 'shoe': 0.027777777777777776, 'lincecum': 0.0, 'dress': 0.027777777777777776, 'athlete': 0.027777777777777776, 'baseball': 0.0, 'baseball player': 0.1111111111111111, 'posey': 0.0, 'player': 0.1111111111111111, 'buster': 0.0, 'pitcher': 0.3055555555555556}","{'giants': 0.14285714285714285, 'cap': 0.0, 'baseball pitcher': 0.0, 'shirt': 0.0, 'ball': 0.09523809523809523, 'man': 0.0, 'jersey': 0.0, 'shoe': 0.0, 'lincecum': 0.047619047619047616, 'dress': 0.0, 'athlete': 0.0, 'baseball': 0.2857142857142857, 'baseball player': 0.0, 'posey': 0.047619047619047616, 'player': 0.14285714285714285, 'buster': 0.047619047619047616, 'pitcher': 0.19047619047619047}",0.1245722900184385
23002,2408852,1091753,http://manynames.upf.edu//2408852_1091753_man.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2408852.jpg,man,people,man.n.01,{'person': 1.0},1.0,{'None': 1.0},2408852.jpg,person,"[{'29': ['person', 'man']}]",man,"{'man': 1.0, 'person': 1.0}","{'man': {'None': 1.0}, 'person': {'None': 1.0}}",29,0.8275862068965517,0.6631968402398286,2,people,val,"{'man': {'man': 1.0, 'person': 1.0}, 'person': {'man': 1.0, 'person': 1.0}}","[95, 56, 125, 283]","[106, 60, 156, 345]","{'person': 0.1388888888888889, 'rider': 0.027777777777777776, 'guy': 0.027777777777777776, 'shirt': 0.027777777777777776, 'man': 0.6666666666666666, 'dog': 0.0, 'motorcycle': 0.0, 'seat': 0.0, 'motorbike': 0.0, 'pant': 0.027777777777777776, 'passenger': 0.0, 'belt': 0.027777777777777776, 'dude': 0.027777777777777776, 'bike': 0.027777777777777776}","{'person': 0.08695652173913043, 'rider': 0.0, 'guy': 0.08695652173913043, 'shirt': 0.0, 'man': 0.08695652173913043, 'dog': 0.30434782608695654, 'motorcycle': 0.2608695652173913, 'seat': 0.043478260869565216, 'motorbike': 0.043478260869565216, 'pant': 0.0, 'passenger': 0.043478260869565216, 'belt': 0.0, 'dude': 0.0, 'bike': 0.043478260869565216}",0.010288532892418713
7558,2347345,2528775,http://manynames.upf.edu//2347345_2528775_boy.png,https://cs.stanford.edu/people/rak248/VG_100K/2347345.jpg,boy,people,male_child.n.01,"{'kid': 1.0, 'child': 1.0, 'baseball player': 1.0}",1.0,{'None': 1.0},2347345.jpg,person,"[{'32': ['boy', 'child', 'kid', 'baseball player']}]",boy,"{'boy': 1.0, 'child': 1.0, 'kid': 1.0, 'baseball player': 1.0}","{'boy': {'None': 1.0}, 'child': {'None': 1.0}, 'kid': {'None': 1.0}, 'baseball player': {'None': 1.0}}",32,0.5625,1.4913146570363986,4,people,val,"{'boy': {'boy': 1.0, 'child': 1.0, 'kid': 1.0, 'baseball player': 1.0}, 'child': {'boy': 1.0, 'child': 1.0, 'kid': 1.0, 'baseball player': 1.0}, 'kid': {'boy': 1.0, 'child': 1.0, 'kid': 1.0, 'baseball player': 1.0}, 'baseball player': {'boy': 1.0, 'child': 1.0, 'kid': 1.0, 'baseball player': 1.0}}","[37, 223, 333, 274]","[26, 192, 305, 252]","{'name': 0.0, 'person': 0.027777777777777776, 'q': 0.0, 'cap': 0.027777777777777776, 'please': 0.0, 'little boy': 0.027777777777777776, 'ball': 0.0, 'boy': 0.5, 'box': 0.0, 'kid': 0.05555555555555555, 'baseball player': 0.05555555555555555, 'girl': 0.027777777777777776, 'player': 0.0, 'baseball': 0.0, 'child': 0.2777777777777778}","{'name': 0.10526315789473684, 'person': 0.0, 'q': 0.05263157894736842, 'cap': 0.0, 'please': 0.05263157894736842, 'little boy': 0.0, 'ball': 0.05263157894736842, 'boy': 0.05263157894736842, 'box': 0.05263157894736842, 'kid': 0.0, 'baseball player': 0.0, 'girl': 0.0, 'player': 0.10526315789473684, 'baseball': 0.47368421052631576, 'child': 0.05263157894736842}",-0.11176395746787876
7107,2345483,3624257,http://manynames.upf.edu//2345483_3624257_girl.png,https://cs.stanford.edu/people/rak248/VG_100K/2345483.jpg,child,people,child.n.01,{'girl': 1.0},1.0,{'None': 1.0},2345483.jpg,person,"[{'33': ['girl', 'child']}]",girl,"{'girl': 1.0, 'child': 1.0}","{'girl': {'None': 1.0}, 'child': {'None': 1.0}}",33,0.5757575757575758,0.9833761901392236,2,people,train,"{'girl': {'girl': 1.0, 'child': 1.0}, 'child': {'girl': 1.0, 'child': 1.0}}","[17, 100, 240, 275]","[13, 112, 293, 335]","{'toddler': 0.027777777777777776, 'shirt': 0.027777777777777776, 'toothbrush': 0.0, 'teeth': 0.0, 'brush': 0.0, 'woman': 0.0, 'brushes': 0.0, 'kid': 0.027777777777777776, 'daughter': 0.0, 'girl': 0.5277777777777778, 'child': 0.3888888888888889}","{'toddler': 0.0, 'shirt': 0.0, 'toothbrush': 0.1875, 'teeth': 0.1875, 'brush': 0.1875, 'woman': 0.125, 'brushes': 0.0625, 'kid': 0.0, 'daughter': 0.0625, 'girl': 0.0625, 'child': 0.125}",-0.06646572115774296
14812,2373979,2527598,http://manynames.upf.edu//2373979_2527598_man.png,https://cs.stanford.edu/people/rak248/VG_100K/2373979.jpg,boy,people,male_child.n.01,"{'person': 1.0, 'man': 1.0}",0.83,"{'visual': 0.3, 'None': 0.7}",2373979.jpg,person,"[{'29': ['person', 'man']}, {'3': ['t-shirt']}]",man,"{'t-shirt': 0.33, 'man': 1.0, 'person': 1.0}","{'t-shirt': {'bounding box': 1.0}, 'man': {'None': 1.0}, 'person': {'None': 1.0}}",29,0.9310344827586208,0.3620512517339981,2,people,train,"{'t-shirt': {'t-shirt': 1.0, 'man': 0.0, 'person': 0.0}, 'man': {'t-shirt': 0.0, 'man': 1.0, 'person': 1.0}, 'person': {'t-shirt': 0.0, 'man': 1.0, 'person': 1.0}}","[0, 27, 339, 473]","[0, 17, 310, 430]","{'person': 0.05555555555555555, 't-shirt': 0.08333333333333333, 'room': 0.0, 'games': 0.0, 'living': 0.0, 'shirt': 0.027777777777777776, 'man': 0.75, 'gamer': 0.027777777777777776, 'image': 0.0, 'boy': 0.027777777777777776, 'remote': 0.0, 'game': 0.0, 'video': 0.0, 'controller': 0.0, 'dude': 0.027777777777777776}","{'person': 0.06451612903225806, 't-shirt': 0.0, 'room': 0.03225806451612903, 'games': 0.03225806451612903, 'living': 0.03225806451612903, 'shirt': 0.06451612903225806, 'man': 0.25806451612903225, 'gamer': 0.0, 'image': 0.03225806451612903, 'boy': 0.0, 'remote': 0.03225806451612903, 'game': 0.1935483870967742, 'video': 0.12903225806451613, 'controller': 0.12903225806451613, 'dude': 0.0}",0.6388256126924496
