Unnamed: 0,vg_image_id,vg_object_id,image,link_vg,vg_obj_name,vg_domain,vg_synset,vg_same_object,vg_adequacy_mean,vg_inadequacy_type,vg_image_name,vg_cat,clusters,topname,adequacy_mean,inadequacy_type,total_responses,perc_top,H,N,domain,split,same_object,vg_bbox_xywh,mn_bbox_xywh,human_nouns,blip2_output
4581,2333491,3687758,http://manynames.upf.edu//2333491_3687758_man.png,https://cs.stanford.edu/people/rak248/VG_100K/2333491.jpg,boy,people,male_child.n.01,"{'skateboarder': 1.0, 'person': 1.0, 'man': 1.0, 'skater': 1.0}",1.0,{'None': 1.0},2333491.jpg,person,"[{'29': ['person', 'man', 'skateboarder', 'skater', 'boy']}]",man,"{'man': 1.0, 'skater': 1.0, 'boy': 1.0, 'skateboarder': 1.0, 'person': 1.0}","{'man': {'None': 1.0}, 'skater': {'None': 1.0}, 'boy': {'None': 1.0}, 'skateboarder': {'None': 1.0}, 'person': {'None': 1.0}}",29,0.4482758620689655,2.012736571251679,5,people,train,"{'man': {'man': 1.0, 'skater': 1.0, 'boy': 1.0, 'skateboarder': 1.0, 'person': 1.0}, 'skater': {'man': 1.0, 'skater': 1.0, 'boy': 1.0, 'skateboarder': 1.0, 'person': 1.0}, 'boy': {'man': 1.0, 'skater': 1.0, 'boy': 1.0, 'skateboarder': 1.0, 'person': 1.0}, 'skateboarder': {'man': 1.0, 'skater': 1.0, 'boy': 1.0, 'skateboarder': 1.0, 'person': 1.0}, 'person': {'man': 1.0, 'skater': 1.0, 'boy': 1.0, 'skateboarder': 1.0, 'person': 1.0}}","[150, 0, 134, 391]","[127, 0, 127, 357]","{'man': 13, 'skater': 7, 'boy': 4, 'skateboarder': 3, 'person': 2, 'female': 1, 'women': 1, 'shirt': 1, 'teenager': 1, 'guy': 1, 'dress': 1, 't-shirt': 1}","[['the person on the skateboard'], ['a skateboarder'], ['the guy on the skateboard'], ['a man'], ['a skateboarder'], ['the red box with the first name that comes to mind'], [''], ['the man in the striped shirt'], ['the boy on the skateboard'], ['a guy on a skateboard']]"
21277,2402097,1140306,http://manynames.upf.edu//2402097_1140306_woman.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2402097.jpg,woman,people,woman.n.01,"{'person': 1.0, 'skirt': 0.33, 'girl': 1.0}",1.0,{'None': 1.0},2402097.jpg,person,"[{'22': ['person', 'woman', 'girl']}, {'8': ['skirt']}]",woman,"{'woman': 1.0, 'skirt': 0.5, 'person': 1.0, 'girl': 1.0}","{'woman': {'None': 1.0}, 'skirt': {'bounding box': 1.0}, 'person': {'None': 1.0}, 'girl': {'None': 1.0}}",30,0.5666666666666667,1.565498735494544,4,people,train,"{'woman': {'woman': 1.0, 'skirt': 0.33, 'person': 1.0, 'girl': 1.0}, 'skirt': {'woman': 0.33, 'skirt': 1.0, 'person': 0.33, 'girl': 0.33}, 'person': {'woman': 1.0, 'skirt': 0.33, 'person': 1.0, 'girl': 1.0}, 'girl': {'woman': 1.0, 'skirt': 0.33, 'person': 1.0, 'girl': 1.0}}","[3, 65, 137, 268]","[0, 71, 171, 327]","{'woman': 17, 'skirt': 8, 'person': 3, 'girl': 2, 'dress': 1, 't-shirt': 1, 'customer': 1, 'onlooker': 1, 'grill': 1, 'lady': 1}","[['the white box on the left'], ['a chair'], ['a picture of my son'], ['a baby doll'], ['a child'], ['a flower pot'], ['a beautiful woman holding a child'], ['a doll'], ['an infant child in the red box'], ['it is a white object']]"
5807,2339899,3691812,http://manynames.upf.edu//2339899_3691812_woman.png,https://cs.stanford.edu/people/rak248/VG_100K/2339899.jpg,lady,people,woman.n.01,"{'skier': 0.67, 'woman': 1.0}",0.83,"{'visual': 0.3, 'None': 0.7}",2339899.jpg,person,"[{'27': ['skier', 'woman']}, {'3': ['shoe']}]",woman,"{'shoe': 0.17, 'woman': 0.83, 'skier': 1.0}","{'shoe': {'bounding box': 1.0}, 'woman': {'visual': 0.3, 'None': 0.7}, 'skier': {'None': 1.0}}",27,0.6666666666666666,0.9182958340544892,2,people,,"{'shoe': {'shoe': 1.0, 'woman': 0.0, 'skier': 0.0}, 'woman': {'shoe': 0.0, 'woman': 1.0, 'skier': 0.67}, 'skier': {'shoe': 0.0, 'woman': 0.67, 'skier': 1.0}}","[271, 0, 117, 355]","[316, 0, 146, 430]","{'woman': 18, 'skier': 9, 'shoe': 3, 'coat': 1, 'sky board': 1, 'shirt': 1, 'laboratory': 1, 'girl': 1, 'skate': 1}","[['a person in a snowstorm with skis on.'], ['skis'], ['a person holding a pair of skis and wearing a hat and jacket.'], ['person'], ['person with skis, in snow'], ['skis'], ['the ski poles'], ['ski poles'], ['the woman is holding a pair of skis.'], ['ski pole']]"
24770,2415667,3405598,http://manynames.upf.edu//2415667_3405598_man.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2415667.jpg,batter,people,athlete.n.01,"{'man': 1.0, 'person': 1.0, 'baseball player': 1.0, 'player': 1.0}",1.0,{'None': 1.0},2415667.jpg,person,"[{'32': ['man', 'batter', 'person', 'player', 'baseball player']}]",man,"{'man': 1.0, 'player': 1.0, 'batter': 1.0, 'baseball player': 1.0, 'person': 1.0}","{'man': {'None': 1.0}, 'player': {'None': 1.0}, 'batter': {'None': 1.0}, 'baseball player': {'None': 1.0}, 'person': {'None': 1.0}}",32,0.34375,2.157301337867077,5,people,train,"{'man': {'man': 1.0, 'player': 1.0, 'batter': 1.0, 'baseball player': 1.0, 'person': 1.0}, 'player': {'man': 1.0, 'player': 1.0, 'batter': 1.0, 'baseball player': 1.0, 'person': 1.0}, 'batter': {'man': 1.0, 'player': 1.0, 'batter': 1.0, 'baseball player': 1.0, 'person': 1.0}, 'baseball player': {'man': 1.0, 'player': 1.0, 'batter': 1.0, 'baseball player': 1.0, 'person': 1.0}, 'person': {'man': 1.0, 'player': 1.0, 'batter': 1.0, 'baseball player': 1.0, 'person': 1.0}}","[147, 121, 167, 377]","[124, 101, 156, 344]","{'man': 11, 'player': 7, 'batter': 7, 'baseball player': 5, 'person': 2, 'athlete': 1, 'baseball batter': 1, 'bat': 1, 'cap': 1}","[['the bat that is used to hit the ball.'], ['the baseball'], ['the batter at bat'], ['a baseball bat'], [""the baseball bat at the end of the batter's stance""], ['the baseball bat'], ['a baseball bat'], ['the baseball player'], ['a baseball'], ['baseball bat']]"
22587,2407344,3810748,http://manynames.upf.edu//2407344_3810748_plane.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2407344.jpg,jet,vehicles,aircraft.n.01,"{'airliner': 1.0, 'airplane': 1.0, 'plane': 1.0}",1.0,{'None': 1.0},2407344.jpg,vehicle,"[{'34': ['airplane', 'jet', 'plane', 'airliner']}]",plane,"{'plane': 1.0, 'airplane': 1.0, 'airliner': 1.0, 'jet': 1.0}","{'plane': {'None': 1.0}, 'airplane': {'None': 1.0}, 'airliner': {'None': 1.0}, 'jet': {'None': 1.0}}",34,0.4705882352941176,1.5197284615795614,4,vehicles,train,"{'plane': {'plane': 1.0, 'airplane': 1.0, 'airliner': 1.0, 'jet': 1.0}, 'airplane': {'plane': 1.0, 'airplane': 1.0, 'airliner': 1.0, 'jet': 1.0}, 'airliner': {'plane': 1.0, 'airplane': 1.0, 'airliner': 1.0, 'jet': 1.0}, 'jet': {'plane': 1.0, 'airplane': 1.0, 'airliner': 1.0, 'jet': 1.0}}","[73, 123, 402, 89]","[80, 140, 487, 113]","{'plane': 16, 'airplane': 14, 'airliner': 2, 'jet': 2, 'wings': 1, 'aero plane': 1}",[]
20660,2399191,418396,http://manynames.upf.edu//2399191_418396_motorcycle.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2399191.jpg,motorcycle,vehicles,motorcycle.n.01,{'bike': 1.0},1.0,{'None': 1.0},2399191.jpg,vehicle,"[{'31': ['motorcycle', 'bike']}, {'5': ['wheel']}]",motorcycle,"{'wheel': 0.17, 'motorcycle': 1.0, 'bike': 1.0}","{'wheel': {'bounding box': 1.0}, 'motorcycle': {'None': 1.0}, 'bike': {'None': 1.0}}",31,0.7741935483870968,0.7706290693639406,2,vehicles,train,"{'wheel': {'wheel': 1.0, 'motorcycle': 0.0, 'bike': 0.0}, 'motorcycle': {'wheel': 0.0, 'motorcycle': 1.0, 'bike': 1.0}, 'bike': {'wheel': 0.0, 'motorcycle': 1.0, 'bike': 1.0}}","[0, 53, 336, 216]","[0, 56, 408, 265]","{'motorcycle': 24, 'bike': 7, 'wheel': 5}",[]
9683,2355505,1785515,http://manynames.upf.edu//2355505_1785515_boat.png,https://cs.stanford.edu/people/rak248/VG_100K/2355505.jpg,boat,vehicles,boat.n.01,{'ship': 1.0},1.0,{'None': 1.0},2355505.jpg,vehicle,"[{'34': ['ship', 'boat']}]",boat,"{'boat': 1.0, 'ship': 1.0}","{'boat': {'None': 1.0}, 'ship': {'None': 1.0}}",34,0.9117647058823528,0.4305518670104393,2,vehicles,train,"{'boat': {'boat': 1.0, 'ship': 1.0}, 'ship': {'boat': 1.0, 'ship': 1.0}}","[39, 46, 302, 193]","[40, 48, 368, 237]","{'boat': 31, 'ship': 3, 'shoe': 1, 'tugboat': 1}",[]
23855,2411981,205544,http://manynames.upf.edu//2411981_205544_truck.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2411981.jpg,truck,vehicles,truck.n.01,{'car': 1.0},1.0,{'None': 1.0},2411981.jpg,vehicle,"[{'30': ['truck', 'car']}, {'2': ['wheel']}]",truck,"{'wheel': 0.5, 'truck': 1.0, 'car': 1.0}","{'wheel': {'bounding box': 1.0}, 'truck': {'None': 1.0}, 'car': {'None': 1.0}}",30,0.9,0.4689955935892813,2,vehicles,test,"{'wheel': {'wheel': 1.0, 'truck': 0.0, 'car': 0.0}, 'truck': {'wheel': 0.0, 'truck': 1.0, 'car': 1.0}, 'car': {'wheel': 0.0, 'truck': 1.0, 'car': 1.0}}","[46, 51, 310, 150]","[48, 54, 377, 186]","{'truck': 27, 'car': 3, 'wheel': 2, 'vehicle': 1, 'suv': 1, 'automobile': 1, 'pickup truck': 1}",[]
1313,2316244,3312928,http://manynames.upf.edu//2316244_3312928_marina.png,https://cs.stanford.edu/people/rak248/VG_100K/2316244.jpg,boat,vehicles,boat.n.01,{},0.33,{'bounding box': 1.0},2316244.jpg,vehicle,"[{'25': ['harbor', 'docks', 'marina', 'port']}, {'2': ['boat']}]",marina,"{'boat': 0.33, 'marina': 1.0, 'docks': 1.0, 'port': 1.0, 'harbor': 1.0}","{'boat': {'bounding box': 1.0}, 'marina': {'None': 1.0}, 'docks': {'None': 1.0}, 'port': {'None': 1.0}, 'harbor': {'None': 1.0}}",25,0.52,1.718845535995202,4,buildings,train,"{'boat': {'boat': 1.0, 'marina': 0.0, 'docks': 0.0, 'port': 0.0, 'harbor': 0.0}, 'marina': {'boat': 0.0, 'marina': 1.0, 'docks': 1.0, 'port': 1.0, 'harbor': 1.0}, 'docks': {'boat': 0.0, 'marina': 1.0, 'docks': 1.0, 'port': 1.0, 'harbor': 1.0}, 'port': {'boat': 0.0, 'marina': 1.0, 'docks': 1.0, 'port': 1.0, 'harbor': 1.0}, 'harbor': {'boat': 0.0, 'marina': 1.0, 'docks': 1.0, 'port': 1.0, 'harbor': 1.0}}","[0, 126, 499, 147]","[0, 143, 597, 183]","{'marina': 13, 'docks': 6, 'port': 3, 'harbor': 3, 'boat': 2, 'sea': 1, 'ship': 1, 'bay': 1, 'pole': 1, 'shipyard': 1, 'pier': 1, 'docking area': 1}",[]
6676,2343770,2753665,http://manynames.upf.edu//2343770_2753665_car.png,https://cs.stanford.edu/people/rak248/VG_100K/2343770.jpg,car,vehicles,car.n.01,{'vehicle': 0.67},1.0,{'None': 1.0},2343770.jpg,vehicle,"[{'34': ['vehicle', 'car']}]",car,"{'car': 1.0, 'vehicle': 1.0, 'automobile': 'NA'}","{'car': {'None': 1.0}, 'vehicle': {'None': 1.0}, 'automobile': 'NA'}",35,0.9142857142857144,0.5007115883735378,3,vehicles,train,"{'car': {'car': 1.0, 'vehicle': 0.67, 'automobile': 'NA'}, 'vehicle': {'car': 0.67, 'vehicle': 1.0, 'automobile': 'NA'}, 'automobile': {'car': 'NA', 'vehicle': 'NA', 'automobile': 'NA'}}","[0, 37, 245, 229]","[0, 37, 299, 280]","{'car': 32, 'vehicle': 2, 'automobile': 1, 'wheel': 1}",[]
21251,2401997,393679,http://manynames.upf.edu//2401997_393679_truck.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2401997.jpg,truck,vehicles,truck.n.01,"{'firetruck': 0.67, 'car': 0.67}",1.0,{'None': 1.0},2401997.jpg,vehicle,"[{'34': ['firetruck', 'truck', 'car']}]",truck,"{'truck': 1.0, 'car': 0.67, 'firetruck': 0.83}","{'truck': {'None': 1.0}, 'car': {'linguistic': 0.3, 'None': 0.3, 'visual': 0.3}, 'firetruck': {'linguistic': 0.3, 'None': 0.7}}",34,0.7941176470588235,0.9363790159392475,3,vehicles,train,"{'truck': {'truck': 1.0, 'car': 0.67, 'firetruck': 0.67}, 'car': {'truck': 0.67, 'car': 1.0, 'firetruck': 0.67}, 'firetruck': {'truck': 0.67, 'car': 0.67, 'firetruck': 1.0}}","[9, 87, 419, 391]","[1, 71, 382, 357]","{'truck': 27, 'car': 4, 'firetruck': 3, 'vehicle': 1, 'pickup truck': 1}",[]
16801,2381447,1336577,http://manynames.upf.edu//2381447_1336577_car.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2381447.jpg,car,vehicles,car.n.01,{'vehicle': 1.0},1.0,{'None': 1.0},2381447.jpg,vehicle,"[{'32': ['vehicle', 'car']}]",car,"{'car': 1.0, 'vehicle': 1.0}","{'car': {'None': 1.0}, 'vehicle': {'None': 1.0}}",32,0.9375,0.3372900666170139,2,vehicles,train,"{'car': {'car': 1.0, 'vehicle': 1.0}, 'vehicle': {'car': 1.0, 'vehicle': 1.0}}","[248, 0, 252, 357]","[278, 0, 297, 417]","{'car': 30, 'vehicle': 2, 'bumper': 1, 'fender': 1, 'licentiate': 1, 'car back': 1}",[]
6382,2342621,932319,http://manynames.upf.edu//2342621_932319_train.png,https://cs.stanford.edu/people/rak248/VG_100K/2342621.jpg,train,vehicles,train.n.01,{},1.0,{'None': 1.0},2342621.jpg,vehicle,[{'34': ['train']}],train,{'train': 1.0},{'train': {'None': 1.0}},34,1.0,0.0,1,vehicles,train,{'train': {'train': 1.0}},"[162, 61, 298, 207]","[186, 66, 363, 254]","{'train': 34, 'engine car': 1, 'engine': 1}",[]
20846,2400166,410982,http://manynames.upf.edu//2400166_410982_airplane.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2400166.jpg,plane,vehicles,aircraft.n.01,"{'airplane': 1.0, 'jet': 1.0}",1.0,{'None': 1.0},2400166.jpg,vehicle,"[{'35': ['jet', 'plane', 'airplane']}]",airplane,"{'airplane': 1.0, 'plane': 1.0, 'jet': 1.0}","{'airplane': {'None': 1.0}, 'plane': {'None': 1.0}, 'jet': {'None': 1.0}}",35,0.5428571428571428,1.2431803979668357,3,vehicles,val,"{'airplane': {'airplane': 1.0, 'plane': 1.0, 'jet': 1.0}, 'plane': {'airplane': 1.0, 'plane': 1.0, 'jet': 1.0}, 'jet': {'airplane': 1.0, 'plane': 1.0, 'jet': 1.0}}","[60, 97, 316, 93]","[65, 109, 384, 118]","{'airplane': 19, 'plane': 14, 'jet': 2, 'aerophone': 1}",[]
16244,2379158,1360417,http://manynames.upf.edu//2379158_1360417_train.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2379158.jpg,train,vehicles,train.n.01,{},1.0,{'None': 1.0},2379158.jpg,vehicle,[{'34': ['train']}],train,{'train': 1.0},{'train': {'None': 1.0}},34,1.0,0.0,1,vehicles,train,{'train': {'train': 1.0}},"[95, 35, 306, 256]","[106, 35, 372, 313]","{'train': 34, 'tram': 1, 'headlight': 1}",[]
17933,2386408,1286257,http://manynames.upf.edu//2386408_1286257_jet.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2386408.jpg,airplane,vehicles,aircraft.n.01,"{'jet': 1.0, 'plane': 1.0, 'fighter jet': 1.0}",1.0,{'None': 1.0},2386408.jpg,vehicle,"[{'35': ['fighter jet', 'jet', 'plane', 'airplane']}]",jet,"{'jet': 1.0, 'airplane': 1.0, 'plane': 1.0, 'fighter jet': 1.0}","{'jet': {'None': 1.0}, 'airplane': {'None': 1.0}, 'plane': {'None': 1.0}, 'fighter jet': {'None': 1.0}}",35,0.4571428571428571,1.7427308737169431,4,vehicles,train,"{'jet': {'jet': 1.0, 'airplane': 1.0, 'plane': 1.0, 'fighter jet': 1.0}, 'airplane': {'jet': 1.0, 'airplane': 1.0, 'plane': 1.0, 'fighter jet': 1.0}, 'plane': {'jet': 1.0, 'airplane': 1.0, 'plane': 1.0, 'fighter jet': 1.0}, 'fighter jet': {'jet': 1.0, 'airplane': 1.0, 'plane': 1.0, 'fighter jet': 1.0}}","[19, 83, 465, 168]","[16, 92, 562, 208]","{'jet': 16, 'airplane': 9, 'plane': 8, 'fighter jet': 2, 'f16': 1}",[]
9040,2353121,1829131,http://manynames.upf.edu//2353121_1829131_train.png,https://cs.stanford.edu/people/rak248/VG_100K/2353121.jpg,train,vehicles,train.n.01,{'train car': 1.0},1.0,{'None': 1.0},2353121.jpg,vehicle,"[{'34': ['train car', 'train']}]",train,"{'train': 1.0, 'train car': 1.0}","{'train': {'None': 1.0}, 'train car': {'None': 1.0}}",34,0.9411764705882352,0.3227569588973982,2,vehicles,train,"{'train': {'train': 1.0, 'train car': 1.0}, 'train car': {'train': 1.0, 'train car': 1.0}}","[33, 112, 465, 148]","[32, 127, 562, 184]","{'train': 32, 'train car': 2, 'railway': 1, 'carriage': 1}",[]
24281,2413579,170634,http://manynames.upf.edu//2413579_170634_truck.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2413579.jpg,van,vehicles,truck.n.01,"{'car': 1.0, 'truck': 1.0, 'vehicle': 1.0, 'bus': 1.0}",0.92,"{'visual': 0.2, 'None': 0.8}",2413579.jpg,vehicle,"[{'31': ['truck', 'car', 'van', 'vehicle', 'bus']}]",truck,"{'truck': 1.0, 'van': 0.92, 'bus': 0.83, 'vehicle': 1.0, 'car': 0.92}","{'truck': {'None': 1.0}, 'van': {'None': 0.8, 'visual': 0.2}, 'bus': {'None': 0.7, 'visual': 0.3}, 'vehicle': {'None': 1.0}, 'car': {'None': 0.8, 'visual': 0.2}}",31,0.3225806451612903,2.1394098276068307,5,vehicles,val,"{'truck': {'truck': 1.0, 'van': 1.0, 'bus': 1.0, 'vehicle': 1.0, 'car': 1.0}, 'van': {'truck': 1.0, 'van': 1.0, 'bus': 1.0, 'vehicle': 1.0, 'car': 1.0}, 'bus': {'truck': 1.0, 'van': 1.0, 'bus': 1.0, 'vehicle': 1.0, 'car': 1.0}, 'vehicle': {'truck': 1.0, 'van': 1.0, 'bus': 1.0, 'vehicle': 1.0, 'car': 1.0}, 'car': {'truck': 1.0, 'van': 1.0, 'bus': 1.0, 'vehicle': 1.0, 'car': 1.0}}","[28, 0, 368, 311]","[26, 0, 446, 378]","{'truck': 10, 'van': 9, 'bus': 6, 'vehicle': 4, 'car': 2, 'glass': 1, 'grumman': 1, 'automobile': 1, 'motor home': 1, 'door': 1}",[]
2969,2324327,988082,http://manynames.upf.edu//2324327_988082_car.png,https://cs.stanford.edu/people/rak248/VG_100K/2324327.jpg,car,vehicles,car.n.01,{},1.0,{'None': 1.0},2324327.jpg,vehicle,[{'31': ['car']}],car,{'car': 1.0},{'car': {'None': 1.0}},31,1.0,0.0,1,vehicles,train,{'car': {'car': 1.0}},"[0, 40, 246, 192]","[0, 41, 301, 236]","{'car': 31, 'umbrella': 1, 'van': 1, 'umbellate': 1, 'wheel': 1}",[]
6016,2341056,944732,http://manynames.upf.edu//2341056_944732_boat.png,https://cs.stanford.edu/people/rak248/VG_100K/2341056.jpg,boat,vehicles,boat.n.01,{},1.0,{'None': 1.0},2341056.jpg,vehicle,"[{'2': ['pul']}, {'32': ['boat']}]",boat,"{'pul': 0.0, 'boat': 1.0}","{'pul': {'other': 1.0}, 'boat': {'None': 1.0}}",32,1.0,0.0,1,vehicles,test,"{'pul': {'pul': 1.0, 'boat': 0.0}, 'boat': {'pul': 0.0, 'boat': 1.0}}","[160, 0, 340, 353]","[136, 0, 311, 323]","{'boat': 32, 'pul': 2, 'ship': 1, 'sheep': 1}",[]
8882,2352476,2230057,http://manynames.upf.edu//2352476_2230057_airplane.png,https://cs.stanford.edu/people/rak248/VG_100K/2352476.jpg,airplane,vehicles,aircraft.n.01,"{'jet': 1.0, 'plane': 1.0}",1.0,{'None': 1.0},2352476.jpg,vehicle,"[{'33': ['jet', 'plane', 'airplane']}]",airplane,"{'airplane': 1.0, 'plane': 1.0, 'jet': 1.0}","{'airplane': {'None': 1.0}, 'plane': {'None': 1.0}, 'jet': {'None': 1.0}}",33,0.4848484848484848,1.3456711978139104,3,vehicles,train,"{'airplane': {'airplane': 1.0, 'plane': 1.0, 'jet': 1.0}, 'plane': {'airplane': 1.0, 'plane': 1.0, 'jet': 1.0}, 'jet': {'airplane': 1.0, 'plane': 1.0, 'jet': 1.0}}","[0, 75, 352, 171]","[0, 83, 427, 211]","{'airplane': 16, 'plane': 14, 'jet': 3, 'wheel': 1, 'jet plane': 1, 'flight': 1}",[]
22740,2407889,366084,http://manynames.upf.edu//2407889_366084_boat.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2407889.jpg,boat,vehicles,boat.n.01,{},1.0,{'None': 1.0},2407889.jpg,vehicle,[{'33': ['boat']}],boat,{'boat': 1.0},{'boat': {'None': 1.0}},33,1.0,0.0,1,vehicles,val,{'boat': {'boat': 1.0}},"[0, 101, 305, 190]","[0, 83, 280, 177]","{'boat': 33, 'number': 1, 'canoe': 1, 'bed': 1}",[]
15069,2374881,585102,http://manynames.upf.edu//2374881_585102_wing.png,https://cs.stanford.edu/people/rak248/VG_100K/2374881.jpg,plane,vehicles,aircraft.n.01,"{'wing': 0.67, 'plane wing': 0.67, 'airplane': 1.0}",0.67,"{'bounding box': 0.3, 'None': 0.7}",2374881.jpg,vehicle,"[{'31': ['plane', 'plane wing', 'wing', 'airplane']}]",wing,"{'wing': 1.0, 'airplane': 0.67, 'plane': 0.67, 'plane wing': 1.0}","{'wing': {'None': 1.0}, 'airplane': {'None': 0.7, 'bounding box': 0.3}, 'plane': {'None': 0.7, 'bounding box': 0.3}, 'plane wing': {'None': 1.0}}",31,0.3870967741935484,1.7740971872258724,4,vehicles,train,"{'wing': {'wing': 1.0, 'airplane': 0.67, 'plane': 0.67, 'plane wing': 1.0}, 'airplane': {'wing': 0.67, 'airplane': 1.0, 'plane': 1.0, 'plane wing': 0.67}, 'plane': {'wing': 0.67, 'airplane': 1.0, 'plane': 1.0, 'plane wing': 0.67}, 'plane wing': {'wing': 1.0, 'airplane': 0.67, 'plane': 0.67, 'plane wing': 1.0}}","[324, 0, 176, 376]","[379, 0, 217, 447]","{'wing': 12, 'airplane': 11, 'plane': 6, 'plane wing': 2, 'aircraft wing': 1, 'airplane wing': 1, 'fin': 1, 'ledge': 1, 'mounting': 1}",[]
388,3327,1651959,http://manynames.upf.edu//3327_1651959_car.png,https://cs.stanford.edu/people/rak248/VG_100K_2/3327.jpg,car,vehicles,car.n.01,{},1.0,{'None': 1.0},3327.jpg,vehicle,[{'32': ['car']}],car,{'car': 1.0},{'car': {'None': 1.0}},32,1.0,0.0,1,vehicles,train,{'car': {'car': 1.0}},"[29, 249, 431, 313]","[15, 179, 328, 240]","{'car': 32, 'vehicle': 1, 'minivan': 1, 'suv': 1}",[]
17919,2386348,1286951,http://manynames.upf.edu//2386348_1286951_boat.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2386348.jpg,boat,vehicles,boat.n.01,{},1.0,{'None': 1.0},2386348.jpg,vehicle,[{'32': ['boat']}],boat,{'boat': 1.0},{'boat': {'None': 1.0}},32,1.0,0.0,1,vehicles,train,{'boat': {'boat': 1.0}},"[62, 180, 281, 120]","[67, 208, 343, 150]","{'boat': 32, 'pole': 1, 'skirt': 1, 'canoe': 1, 'rowboat': 1}",[]
17641,2385275,1298945,http://manynames.upf.edu//2385275_1298945_truck.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2385275.jpg,pickup,vehicles,truck.n.01,"{'truck': 1.0, 'pickup truck': 1.0, 'car': 1.0}",1.0,{'None': 1.0},2385275.jpg,vehicle,"[{'34': ['pickup truck', 'truck', 'car']}]",truck,"{'truck': 1.0, 'car': 1.0, 'pickup truck': 1.0}","{'truck': {'None': 1.0}, 'car': {'None': 1.0}, 'pickup truck': {'None': 1.0}}",34,0.7647058823529411,1.022420703848328,3,vehicles,,"{'truck': {'truck': 1.0, 'car': 1.0, 'pickup truck': 1.0}, 'car': {'truck': 1.0, 'car': 1.0, 'pickup truck': 1.0}, 'pickup truck': {'truck': 1.0, 'car': 1.0, 'pickup truck': 1.0}}","[14, 44, 369, 248]","[10, 45, 447, 303]","{'truck': 26, 'car': 4, 'pickup truck': 4, 'pickup': 1}",[]
20226,2397306,1190961,http://manynames.upf.edu//2397306_1190961_car.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2397306.jpg,car,vehicles,car.n.01,{'vehicle': 1.0},1.0,{'None': 1.0},2397306.jpg,vehicle,"[{'32': ['vehicle', 'car']}]",car,"{'car': 1.0, 'vehicle': 1.0, 'automobile': 'NA'}","{'car': {'None': 1.0}, 'vehicle': {'None': 1.0}, 'automobile': 'NA'}",33,0.9090909090909092,0.5229784263810124,3,vehicles,train,"{'car': {'car': 1.0, 'vehicle': 1.0, 'automobile': 'NA'}, 'vehicle': {'car': 1.0, 'vehicle': 1.0, 'automobile': 'NA'}, 'automobile': {'car': 'NA', 'vehicle': 'NA', 'automobile': 'NA'}}","[1, 1, 403, 283]","[0, 0, 361, 260]","{'car': 30, 'vehicle': 2, 'automobile': 1, 'floor': 1, 'truck': 1, 'wheel': 1}",[]
